"#","Receipt No.","Customer Code","Customer Name","Receipt Route","Receipt Date","Currency","Receipt Amount","Receipt Category","Finance Book","Instrument No.","Status","Instrument Date","Receipt Mode","Bank / Cash Code","Description","Booking No","HBL HAWB NO","MBL MAWB NO"
1055,"QMS-CR1288/17","PRK-P-KNA","PPD  Kinta","Bank","2017-04-03","RM",55193.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1056,"QMS-CR1352/17","PRK-P-KNA","PPD  Kinta","Bank","2017-04-18","RM",55193.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1057,"QMS-CR3454/17","PRK-P-KNA","PPD  Kinta","Bank","2017-08-29","RM",58395.02,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1058,"QMS-CR3599/17","PRK-P-KNA","PPD  Kinta","Bank","2017-10-10","RM",58395.02,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1059,"QMS-CR3455/17","PRK-P-KNA","PPD  Kinta","Bank","2017-08-29","RM",58517.09,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1060,"QMS-CR3613/17","PRK-P-KNA","PPD  Kinta","Bank","2017-08-28","RM",58676.14,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1061,"QMS-CR3293/17","PRK-P-KNA","PPD  Kinta","Bank","2017-08-25","RM",58756.89,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1062,"QMS-CR3015/17","PRK-P-KPR","PPD  Kampar","Bank","2017-07-10","RM",36.77,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1063,"QMS-CR3047/17","PRK-P-KPR","PPD  Kampar","Bank","2017-07-11","RM",36.77,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1064,"QMS-CR3157/17","PRK-P-KPR","PPD  Kampar","Bank","2017-07-12","RM",36.77,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1065,"QMS-CR3344/17","PRK-P-KPR","PPD  Kampar","Bank","2017-09-18","RM",38.98,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1066,"QMS-CR3523/17","PRK-P-KPR","PPD  Kampar","Bank","2017-10-27","RM",429.31,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1067,"QMS-CR3016/17","PRK-P-KPR","PPD  Kampar","Bank","2017-07-10","RM",1900.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1068,"QMS-CR3534/17","PRK-P-KPR","PPD  Kampar","Bank","2017-10-27","RM",8699.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1069,"QMS-CR2977/17","PRK-P-KPR","PPD  Kampar","Bank","2017-07-03","RM",9156.44,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1070,"QMS-CR1777/17","PRK-P-KPR","PPD  Kampar","Bank","2017-06-13","RM",9163.42,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1071,"QMS-CR1842/17","PRK-P-KPR","PPD  Kampar","Bank","2017-06-20","RM",9163.42,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1072,"QMS-CR3757/17","PRK-P-KPR","PPD  Kampar","Bank","2017-09-19","RM",9705.83,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1073,"QMS-CR2994/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-05","RM",686.06,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1074,"QMS-CR2996/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-05","RM",686.06,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1075,"QMS-CR2999/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-05","RM",686.06,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1076,"QMS-CR3638/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-05","RM",727.22,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1077,"QMS-CR3228/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-07","RM",952.99,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1078,"QMS-CR3266/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-25","RM",1250.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1079,"QMS-CR3207/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-08","RM",1680.22,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1080,"QMS-CR3243/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-10","RM",3216.87,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1081,"QMS-CR3436/17","PRK-P-KRN","PPD  Kerian","Bank","2017-10-16","RM",3216.87,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1082,"QMS-CR3235/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-07","RM",5120.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1083,"QMS-CR3244/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-10","RM",8750.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1084,"QMS-CR1496/17","PRK-P-KRN","PPD  Kerian","Bank","2017-05-12","RM",22820.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1085,"QMS-CR1578/17","PRK-P-KRN","PPD  Kerian","Bank","2017-05-25","RM",22820.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1086,"QMS-CR1353/17","PRK-P-KRN","PPD  Kerian","Bank","2017-04-19","RM",22820.35,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1087,"QMS-CR3288/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-25","RM",23681.25,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1088,"QMS-CR3616/17","PRK-P-KRN","PPD  Kerian","Bank","2017-10-12","RM",23681.25,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1089,"QMS-CR3618/17","PRK-P-KRN","PPD  Kerian","Bank","2017-10-12","RM",23681.25,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1090,"QMS-CR2989/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-04","RM",24189.56,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1091,"QMS-CR3359/17","PRK-P-KRN","PPD  Kerian","Bank","2017-07-04","RM",24189.56,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1092,"QMS-CR3289/17","PRK-P-KRN","PPD  Kerian","Bank","2017-08-25","RM",24189.56,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1093,"QMS-CR3260/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-07-25","RM",343.03,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1094,"QMS-CR3263/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-07-25","RM",343.03,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1095,"QMS-CR3265/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-07-25","RM",343.03,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1096,"QMS-CR3333/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-08-17","RM",363.61,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1097,"QMS-CR3426/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-10-16","RM",5427.20,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1098,"QMS-CR3427/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-10-16","RM",7750.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1099,"QMS-CR1600/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-05-29","RM",30668.31,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1100,"QMS-CR1308/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-04-06","RM",30720.48,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1101,"QMS-CR1467/17","PRK-P-LMS","PPD  Larut Matang Selama","Bank","2017-05-08","RM",30720.48,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1102,"QMS-CR3414/17","PRK-P-MJG","PPD  Manjung","Bank","2017-10-12","RM",698.36,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1103,"QMS-CR3416/17","PRK-P-MJG","PPD  Manjung","Bank","2017-10-12","RM",3229.34,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1104,"QMS-CR3114/17","PRK-P-MJG","PPD  Manjung","Bank","2017-07-11","RM",4400.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1105,"QMS-CR3394/17","PRK-P-MJG","PPD  Manjung","Bank","2017-10-09","RM",10061.52,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1106,"QMS-CR1429/17","PRK-P-MJG","PPD  Manjung","Bank","2017-05-02","RM",34081.91,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1107,"QMS-CR1783/17","PRK-P-MJG","PPD  Manjung","Bank","2017-06-13","RM",34135.63,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1108,"QMS-CR1469/17","PRK-P-MJG","PPD  Manjung","Bank","2017-05-08","RM",34144.34,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1109,"QMS-CR3017/17","PRK-P-MJG","PPD  Manjung","Bank","2017-08-24","RM",36455.76,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1110,"QMS-CR3701/17","PRK-P-MJG","PPD  Manjung","Bank","2017-10-27","RM",36455.76,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1111,"QMS-CR3020/17","PRK-P-MJG","PPD  Manjung","Bank","2017-08-24","RM",36463.06,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1112,"QMS-CR3022/17","PRK-P-MJG","PPD  Manjung","Bank","2017-08-24","RM",36463.06,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1113,"QMS-CR3456/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-08-30","RM",1250.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1114,"QMS-CR3437/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-10-16","RM",1311.86,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1115,"QMS-CR3438/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-10-16","RM",1311.86,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1116,"QMS-CR3486/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-10-23","RM",1311.86,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1117,"QMS-CR3126/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-08-02","RM",1900.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1118,"QMS-CR1313/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-04-10","RM",5411.28,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1119,"QMS-CR1370/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-04-20","RM",5411.28,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1120,"QMS-CR1489/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-05-12","RM",5411.28,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1121,"QMS-CR3421/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-08-29","RM",5735.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1122,"QMS-CR3422/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-08-29","RM",5735.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1123,"QMS-CR3515/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-08-30","RM",5735.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1124,"QMS-CR3048/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-09-05","RM",5735.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1125,"QMS-CR3620/17","PRK-P-PTH","PPD  Perak Tengah","Bank","2017-10-16","RM",5735.95,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1126,"QMS-CR3149/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-08-09","RM",52.28,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1127,"QMS-CR3327/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-08-17","RM",52.28,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1128,"QMS-CR3469/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-10-17","RM",5914.80,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1129,"QMS-CR1231/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-03-24","RM",7312.18,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1130,"QMS-CR1775/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-06-13","RM",7312.18,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1131,"QMS-CR1814/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-06-16","RM",7312.18,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1132,"QMS-CR1839/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-06-19","RM",7312.18,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1133,"QMS-CR3604/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-08-28","RM",7750.91,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1134,"QMS-CR3729/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-09-18","RM",7810.73,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1135,"QMS-CR3763/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-09-19","RM",7810.73,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1136,"QMS-CR3687/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-10-26","RM",7810.73,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1137,"QMS-CR3751/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-09-15","RM",7810.74,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1138,"QMS-CR3200/17","SBH-K-BFT","PKD  Beaufort","Bank","2017-08-09","RM",12800.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1139,"QMS-CR3178/17","SBH-K-BLN","PKD  Beluran","Bank","2017-08-09","RM",2340.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1140,"QMS-CR3393/17","SBH-K-BLN","PKD  Beluran","Bank","2017-10-09","RM",2799.32,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1141,"QMS-CR3440/17","SBH-K-BLN","PKD  Beluran","Bank","2017-10-16","RM",2799.32,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1142,"QMS-CR3122/17","SBH-K-BLN","PKD  Beluran","Bank","2017-07-11","RM",6900.00,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1143,"QMS-CR1205/17","SBH-K-BLN","PKD  Beluran","Bank","2017-03-23","RM",12097.97,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1144,"QMS-CR1236/17","SBH-K-BLN","PKD  Beluran","Bank","2017-03-23","RM",12097.97,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1145,"QMS-CR1818/17","SBH-K-BLN","PKD  Beluran","Bank","2017-06-16","RM",12097.97,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1146,"QMS-CR1841/17","SBH-K-BLN","PKD  Beluran","Bank","2017-06-19","RM",12097.97,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1147,"QMS-CR3041/17","SBH-K-BLN","PKD  Beluran","Bank","2017-07-10","RM",12097.97,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1148,"QMS-CR3608/17","SBH-K-BLN","PKD  Beluran","Bank","2017-08-28","RM",12823.84,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1149,"QMS-CR3754/17","SBH-K-BLN","PKD  Beluran","Bank","2017-09-15","RM",12922.83,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1150,"QMS-CR3723/17","SBH-K-BLN","PKD  Beluran","Bank","2017-09-18","RM",12922.83,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1151,"QMS-CR3689/17","SBH-K-BLN","PKD  Beluran","Bank","2017-10-26","RM",12922.83,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1152,"QMS-CR1752/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-06-13","RM",2786.16,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1153,"QMS-CR1791/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-06-15","RM",2786.16,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1154,"QMS-CR3027/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-07-10","RM",2786.16,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1155,"QMS-CR1225/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-03-24","RM",2846.79,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1156,"QMS-CR3575/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-08-28","RM",2953.32,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1157,"QMS-CR3576/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-08-28","RM",2953.33,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1158,"QMS-CR3735/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-09-18","RM",2976.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1159,"QMS-CR3691/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-10-26","RM",2976.12,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1160,"QMS-CR3186/17","SBH-K-KBD","PKD  Kota Belud","Bank","2017-08-09","RM",4285.00,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1161,"QMS-CR1723/17","SBH-K-KDT","PKD  Kudat","Bank","2017-06-09","RM",224.20,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1162,"QMS-CR1742/17","SBH-K-KDT","PKD  Kudat","Bank","2017-06-13","RM",224.20,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1163,"QMS-CR3533/17","SBH-K-KDT","PKD  Kudat","Bank","2017-08-28","RM",224.20,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1164,"QMS-CR3152/17","SBH-K-KDT","PKD  Kudat","Bank","2017-08-09","RM",237.65,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1165,"QMS-CR3337/17","SBH-K-KDT","PKD  Kudat","Bank","2017-08-18","RM",1045.18,"Regular","QMSPFB","","Fresh","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1166,"QMS-CR1233/17","SBH-K-KDT","PKD  Kudat","Bank","2017-03-24","RM",8359.91,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1167,"QMS-CR1325/17","SBH-K-KDT","PKD  Kudat","Bank","2017-04-12","RM",8359.91,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1168,"QMS-CR1574/17","SBH-K-KDT","PKD  Kudat","Bank","2017-05-25","RM",8359.91,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
1169,"QMS-CR1776/17","SBH-K-KDT","PKD  Kudat","Bank","2017-06-13","RM",8359.91,"Regular","QMSPFB","","Fully Adjusted","","Direct Debit","QMSRHBSEC14REV-CA","RHB BANK BERHAD - REVENUE","","",""
