"#","Invoice No.","Invoice Date","Currency","Total Invoice Amount","Bill To Customer Code","Bill To Customer Name","Bill To ID.","Finance Book","Status","Shipping Point"
687,"FIN02NSBPPD.22","2017-05-24","RM",15904.75,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
688,"FIN02-NSBPPD-0029","2017-06-23","RM",15904.75,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
689,"FIN02-NSBPPD-0036","2017-07-19","RM",15418.28,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
690,"FIN01-NSBPPD-0009","2017-07-20","RM",8416.40,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
691,"FIN02A-NSBPPD-0033","2017-07-20","RM",1473.74,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
692,"FIN02-NSBPPD-0046","2017-08-22","RM",15418.28,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
693,"FIN02A-NSBPPD-0043","2017-08-29","RM",1473.74,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
694,"FIN02A-NSBPPD-0047","2017-09-20","RM",1473.74,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
695,"FIN02-NSBPPD-0050","2017-09-20","RM",15418.28,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
696,"FIN02-NSBPKD-0053","2017-10-13","RM",16000.50,"NSB-P-JLB","PPD  Jelebu","1","QMSPFB","Shipped","QMSHQ           "
697,"FIN02NSBPPD-0002","2017-02-27","RM",24279.73,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
698,"FIN02NSBPPD-0009","2017-03-20","RM",24279.73,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
699,"FIN02NSBPPD-0016","2017-04-27","RM",22147.52,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
700,"FIN02NSBPPD.0023","2017-05-26","RM",23476.37,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
701,"FIN02A-NSBPPD-0031","2017-07-05","RM",1355.27,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
702,"FIN02A-NSBPPD-0032","2017-07-05","RM",1355.27,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
703,"FIN02-NSBPPD-0035","2017-07-05","RM",23476.37,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
704,"FIN02-NSBPPD-0042","2017-07-28","RM",23476.37,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
705,"FIN01-NBSPPD-0013","2017-08-18","RM",5427.20,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
706,"FIN02A-NSBPPD-0035","2017-08-18","RM",4969.85,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
707,"FIN02A-NSBPPD-0046","2017-09-18","RM",4969.85,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
708,"FIN02-NSBPPD-0049","2017-09-18","RM",23476.37,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
709,"FIN02A-NSBPPD-0052","2017-10-13","RM",4969.85,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
710,"FIN02-NSBPPD-0052","2017-10-13","RM",23476.37,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
711,"FIN01-NSBPPD-0017","2017-10-30","RM",4038.60,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
712,"FIN02-NBSPPD-0057","2017-10-30","RM",22666.44,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
713,"FIN02-NSBPPK-0054","2017-10-30","RM",5852.33,"NSB-P-JPL","PPD  Jempol","1","QMSPFB","Shipped","QMSHQ           "
714,"FIN01NSBPPD-0002","2017-02-22","RM",9900.00,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
715,"FIN02ANSBPPD-0001","2017-02-22","RM",143.49,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
716,"FIN02NSBPPD-0007","2017-02-28","RM",27905.29,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
717,"FIN02ANSBPPD-0006","2017-03-20","RM",143.49,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
718,"FIN02NSBPPD-0010","2017-03-20","RM",27905.29,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
719,"FIN02ANSBPPD-0011","2017-04-27","RM",143.49,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
720,"FIN02NSBPPD-0019","2017-04-27","RM",27905.29,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
721,"FIN02A-NSBPPD-0016","2017-05-26","RM",152.10,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
722,"FIN02NSBPPD.0024","2017-05-26","RM",29579.61,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
723,"FIN01-NSBPPD-007","2017-07-04","RM",7449.00,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
724,"FIN02A-NSBPPD-0029","2017-07-04","RM",395.30,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
725,"FIN02A-NSBPPD-0030","2017-07-04","RM",547.37,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
726,"FIN02-NSBPPD-0033","2017-07-04","RM",29579.61,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
727,"FIN02-NSBPPD-0038","2017-07-28","RM",29579.61,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
728,"FIN01-NSBPPD-0015","2017-08-18","RM",10585.16,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
729,"FIN02A-NSBPPD-0037","2017-08-18","RM",2276.83,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
730,"FIN02A-NSBPPD-0041","2017-08-29","RM",2276.83,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
731,"FIN02-NSBPPD-0047","2017-08-29","RM",29579.61,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
732,"FIN02A-NSBPPD-0053","2017-10-13","RM",2276.83,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
733,"FIN02-NSBPPD-0056","2017-10-13","RM",29392.81,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
734,"FIN02-NBSPPD-0058","2017-10-30","RM",29371.48,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
735,"FIN02-NSBPPK-0055","2017-10-30","RM",3480.93,"NSB-P-KPH","PPD  Kuala Pilah","1","QMSPFB","Shipped","QMSHQ           "
736,"FIN02NSBPPD-003","2017-02-27","RM",28459.41,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
737,"FIN02ANSBPPD-004","2017-02-28","RM",76.23,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
738,"FIN02ANSBPPD-0008","2017-03-24","RM",76.23,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
739,"FIN02NSBPPD-0012","2017-03-24","RM",28459.41,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
740,"FIN02ANSBPPD-0012","2017-04-27","RM",76.23,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
741,"FIN02NSBPPD-0017","2017-04-27","RM",28459.41,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
742,"FIN02A-NSBPPD-0017","2017-05-26","RM",80.80,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
743,"FIN02NSBPPD.0025","2017-05-26","RM",30119.90,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
744,"FIN01-NSBPPD-008","2017-07-04","RM",2690.00,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
745,"FIN02A-NSBPPD-0027","2017-07-04","RM",1267.51,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
746,"FIN02A-NSBPPD-0028","2017-07-04","RM",1348.31,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
747,"FIN02-NSBPPD-0034","2017-07-04","RM",30119.90,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
748,"FIN02-NSBPPD-0039","2017-07-28","RM",30119.90,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
749,"FIN01-NSBPPD-0014","2017-08-18","RM",13695.20,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
750,"FIN02A-NSBPPD-0036","2017-08-18","RM",3479.58,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
751,"FIN02A-NSBPPD-0040","2017-08-29","RM",3479.58,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
752,"FIN02-NSBPPD-0043","2017-08-29","RM",30119.90,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
753,"FIN02A-NSBPPD-0048","2017-10-06","RM",3479.58,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
754,"FIN02-NSBPPD-0054","2017-10-06","RM",30119.90,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
755,"FIN02A-NSBPPD-0056","2017-10-30","RM",4693.99,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
756,"FIN02-NBSPPD-0059","2017-10-30","RM",30119.90,"NSB-P-PDN","PPD  Port Dickson","1","QMSPFB","Shipped","QMSHQ           "
757,"FIN02ANSBPPD-0002","2017-02-22","RM",170.40,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
758,"FIN02NSBPPD-004","2017-02-27","RM",15177.43,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
759,"FIN02ANSBPPD-0010","2017-03-24","RM",170.40,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
760,"FIN02NSBPPD-0013","2017-03-24","RM",15177.43,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
761,"FIN02ANSBPPD-0013","2017-04-27","RM",170.40,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
762,"FIN02NSBPPD-0018","2017-04-27","RM",15177.43,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
763,"FIN02A-NSBPPD-0020","2017-05-31","RM",180.62,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
764,"FIN02NSBPPD.0028","2017-05-31","RM",16088.08,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
765,"FIN01-NSBPPD-006","2017-06-23","RM",16299.00,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
766,"FIN02A-NSBPPD-0023","2017-06-23","RM",1756.06,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
767,"FIN02A-NSBPPD-0024","2017-06-23","RM",1936.62,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
768,"FIN02-NSBPPD-0031","2017-06-23","RM",16088.08,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
769,"FIN02-NSBPPD-0040","2017-07-28","RM",16088.08,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
770,"FIN01-NSBPPD-0016","2017-08-18","RM",6694.96,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
771,"FIN02A-NSBPPD-0038","2017-08-18","RM",4422.44,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
772,"FIN02A-NSBPPD-0042","2017-08-29","RM",4422.44,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
773,"FIN02-NSBPPD-0044","2017-08-29","RM",16088.08,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
774,"FIN02A-NSBPPD-0050","2017-10-06","RM",4422.44,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
775,"FIN02-NSBPPD-0053","2017-10-06","RM",16088.08,"NSB-P-RBU","PPD  Rembau","1","QMSPFB","Shipped","QMSHQ           "
776,"FIN01NSBPPD-0001","2017-02-22","RM",17489.00,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
777,"FIN02ANSBPPD-003","2017-02-22","RM",701.75,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
778,"FIN02NSBPPD-0005","2017-02-27","RM",65945.52,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
779,"FIN02ANSBPPD-0009","2017-03-24","RM",701.75,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
780,"FIN02NSBPPD-0014","2017-03-24","RM",65945.52,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
781,"FIN02ANSBPPD-0014","2017-04-27","RM",701.75,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
782,"FIN02NSBPPD-0020","2017-04-27","RM",65945.52,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
783,"FIN02NSBPPD.0026","2017-05-26","RM",69902.25,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
784,"FIN02A-NSBPPD-0018","2017-05-30","RM",743.86,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
785,"FIN01-NSBPPD-005","2017-06-23","RM",15884.00,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
786,"FIN02A-NSBPPD-0021","2017-06-23","RM",7503.02,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
787,"FIN02A-NSBPPD-0022","2017-06-23","RM",8246.87,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
788,"FIN02NSBPPD-0030.","2017-06-23","RM",69902.25,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
789,"FIN01-NSBPPD-0010","2017-07-25","RM",5702.80,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
790,"FIN02A-NSBPPD-0034","2017-07-25","RM",13220.67,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
791,"FIN02-NSBPPD-0037","2017-07-25","RM",69902.25,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
792,"FIN02A-NSBPPD-0039","2017-08-29","RM",13220.67,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
793,"FIN02-NSBPPD-0045","2017-08-29","RM",69862.13,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
794,"FIN02A-NSBPPD-0051","2017-10-06","RM",13220.67,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
795,"FIN02-NSBPPD-0051","2017-10-06","RM",69862.13,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
796,"FIN02A-NSBPPD-0057","2017-10-30","RM",14071.46,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
797,"FIN02-NSBPPD-0060","2017-10-30","RM",69830.12,"NSB-P-SBN","PPD  Seremban","1","QMSPFB","Shipped","QMSHQ           "
798,"FIN02NSBPPD-0006","2017-02-27","RM",32465.31,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
799,"FIN01NSBPPD-0004","2017-02-28","RM",26830.00,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
800,"FIN02ANSBPPD-0005","2017-02-28","RM",73.54,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
801,"FIN02ANSBPPD-0007","2017-03-24","RM",73.54,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
802,"FIN02NSBPPD-0011","2017-03-24","RM",32445.51,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
803,"FIN02ANSBPPD-0015","2017-04-27","RM",73.54,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
804,"FIN02NSBPPD-0021","2017-04-27","RM",32445.51,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
805,"FIN02A-NSBPPD-0019","2017-05-30","RM",77.95,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
806,"FIN02NSBPPD.0027","2017-05-30","RM",34392.24,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
807,"FIN02A-NSBPPD-0025","2017-06-23","RM",7043.98,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
808,"FIN02A-NSBPPD-0026","2017-06-23","RM",7121.93,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
809,"FIN02-NSBPPD-0032","2017-06-23","RM",34392.24,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
810,"FIN01-NSBPPD-011","2017-07-28","RM",15428.00,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
811,"FIN02-NSBPPD-0041","2017-07-28","RM",34392.24,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
812,"FIN01-NSBPPD-0012","2017-08-18","RM",39815.72,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
813,"FIN02A-NSBPPD-0044","2017-09-07","RM",12054.51,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
814,"FIN02A-NSBPPD-0045","2017-09-07","RM",12054.51,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
815,"FIN02-NSBPPD-0048","2017-09-12","RM",34392.24,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
816,"FIN02A-NSBPPD-0049","2017-10-06","RM",11790.23,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
817,"FIN02-NSBPPD-0055","2017-10-06","RM",34392.24,"NSB-P-TPN","PPD  Tampin","1","QMSPFB","Shipped","QMSHQ           "
818,"FIN02PNGPKD-0003","2017-03-16","RM",10673.29,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
819,"FIN02PNGPKD-0007","2017-03-27","RM",10673.29,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
820,"FIN01PNGPKD-0005","2017-03-31","RM",735.00,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
821,"FIN02APNGPKD-0005","2017-03-31","RM",901.46,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
822,"FIN02APNGPKD-0007","2017-03-31","RM",901.46,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
823,"FIN02APNGPKD-0013","2017-05-12","RM",901.46,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
824,"FIN02PNGPKD-0014","2017-05-12","RM",10673.29,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
825,"FIN02APNGPKD-0021","2017-06-06","RM",728.98,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
826,"FIN02PNGPKD-0018.","2017-06-21","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
827,"FIN01PNGPKD-0010","2017-08-14","RM",16114.00,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
828,"FIN02PNGPKD-0026.7","2017-08-14","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
829,"FIN02PNGPKD-0027.7","2017-08-14","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
830,"FIN01PNGPKD-0014","2017-10-06","RM",31397.20,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
831,"FIN02APNGPKD-0034","2017-10-06","RM",10377.43,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
832,"FIN02APNGPKD-0035","2017-10-06","RM",10377.43,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
833,"FIN02APNGPKD-0032","2017-10-10","RM",3898.02,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
834,"FIN02APNGPKD-0033","2017-10-10","RM",4626.96,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
835,"FIN02PNGPKD-0035.","2017-10-10","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
836,"FIN01PNGPKD-0019","2017-10-12","RM",22620.40,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
837,"FIN01PNGPKD-0020","2017-10-12","RM",10515.20,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
838,"FIN02APNGPKD-0056","2017-10-12","RM",10377.43,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
839,"FIN02APNGPKD-0057","2017-10-12","RM",12997.37,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
840,"FIN02APNGPKD-0058","2017-10-12","RM",12997.37,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
841,"FIN02APNGPKD-0059","2017-10-12","RM",12997.37,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
842,"FIN02PNGPKD-0056.","2017-10-13","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
843,"FIN02PNGPKD-0057.","2017-10-13","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
844,"FIN02PNGPKD-0058.","2017-10-13","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
845,"FIN02PNGPKD-0059.","2017-10-13","RM",11313.69,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
846,"FIN02PNGPKD-0060.","2017-10-13","RM",11643.76,"PNG-K-BDA","PKD  Barat Daya","1","QMSPFB","Shipped","QMSHQ           "
847,"FIN02PNGPKD-001","2017-02-23","RM",10076.58,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
848,"FIN01PNGPKD-0003","2017-03-31","RM",3970.00,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
849,"FIN02APNGPKD-0003","2017-03-31","RM",1440.89,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
850,"FIN02APNGPKD-0008","2017-04-05","RM",1440.89,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
851,"FIN02PNGPKD-0008","2017-04-05","RM",10076.58,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
852,"FIN02PNGPKD-0011","2017-04-20","RM",10051.82,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
853,"FIN02SPNGPKD-0011","2017-04-20","RM",1440.89,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
854,"FIN02APNGPKD-0017","2017-06-06","RM",1527.34,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
855,"FIN02PNGPKD-0017.","2017-06-06","RM",10628.57,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
856,"FIN01PNGPKD-0006","2017-07-04","RM",8690.00,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
857,"FIN02APNGPKD-0021.","2017-07-04","RM",2941.44,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
858,"FIN02APNGPKD-0022","2017-07-04","RM",4468.75,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
859,"FIN02PNGPKD-0020.","2017-07-04","RM",10628.57,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
860,"FIN02PNGPKD-0022.","2017-07-13","RM",25268.73,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
861,"FIN02PNGPKD-0025.","2017-08-04","RM",10294.03,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
862,"FIN02PNGPKD-0034.","2017-08-29","RM",10294.03,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
863,"FIN01PNGPKD-0013","2017-10-06","RM",11274.16,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
864,"FIN02APNGPKD-0036","2017-10-06","RM",7596.51,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
865,"FIN02APNGPKD-0037","2017-10-06","RM",7596.51,"PNG-K-SPS","PKD  Seberang Perai Selatan","1","QMSPFB","Shipped","QMSHQ           "
